,First Last Name,team,position,points,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation,count
24,Anthony Gill,Washington Wizards,PF,3,21,1,4,100.0,0,0,0.0,1,2,100.0,0,3,3,3,0,4,4,0,13,9,6,6,6,6.0,2.083333333333333,6.75,0.7500000000000001,9.333333333333334,14.083333333333336,6.75,3.333333333333334,3
25,Ashton Hagans,Portland Trail Blazers,G,37,169,14,35,388.0,7,9,300.0,2,9,50.0,6,16,22,30,24,7,18,6,-12,89,59,67,52,119.22916666666667,14.729166666666664,50.25,3.5833333333333326,385.5833333333335,187.6666666666667,287.0625,95.0625,9
26,Ausar Thompson,Detroit Pistons,F,114,317,49,93,554.6,9,21,275.0,7,24,216.7,14,43,57,23,27,18,14,10,-15,194,171,137,80,142.2265625,46.125,31.4140625,6.5,250.0,183.6640625,157.125,128.9765625,10
27,Austin Reaves,Los Angeles Lakers,SG,155,338,59,114,523.4,14,14,500.0,23,51,420.7,5,43,48,64,17,8,25,5,12,267,203,219,112,149.40443213296405,44.77562326869806,90.47091412742382,14.401662049861496,197.82548476454292,95.37673130193906,286.6398891966759,100.45983379501386,10
28,Ayo Dosunmu,Chicago Bulls,SG,167,391,64,135,460.9,11,14,358.3,28,65,408.7,9,28,37,57,22,12,20,2,-20,261,204,224,94,413.1384083044983,40.259515570934255,57.49134948096886,27.10726643598616,428.0380622837371,354.30449826989627,463.2595155709343,121.36332179930795,10
29,Bam Adebayo,Miami Heat,C,209,344,87,155,567.7,35,46,620.3,0,1,0.0,20,71,91,38,25,12,24,8,79,338,300,247,129,213.8444444444444,76.77777777777779,86.0,0.0,451.19999999999993,263.59999999999997,310.1111111111112,254.1111111111111,10
30,Ben Sheppard,Indiana Pacers,G,77,184,27,53,468.7,5,5,300.0,18,40,396.2,1,23,24,6,22,9,4,2,21,107,101,83,30,219.47959183673467,65.10204081632652,14.5,26.97959183673469,419.48979591836735,347.2755102040817,297.1224489795918,74.17346938775509,10
31,Ben Simmons,Brooklyn Nets,PG,53,168,24,38,521.1,5,11,150.0,0,0,0.0,15,39,54,46,20,9,12,4,-5,153,107,99,100,134.88888888888889,64.0,78.88888888888889,0.0,382.0,162.8888888888889,300.0,196.88888888888889,9
32,Bennedict Mathurin,Indiana Pacers,SG,139,275,44,115,340.3,35,45,614.5,16,44,245.0,10,33,43,23,24,7,17,4,-18,205,182,162,66,781.0,123.09467455621302,38.14792899408284,30.68639053254438,1447.5443786982248,1127.940828402367,996.8402366863905,265.00591715976327,10
33,Bilal Coulibaly,Washington Wizards,SG,82,278,26,76,413.8,21,29,603.3,9,35,198.3,13,28,41,14,26,7,15,5,-129,137,123,96,55,270.0,48.777777777777786,4.4,15.000000000000002,538.6444444444444,474.64444444444445,322.8,64.37777777777778,10
34,Bismack Biyombo,Oklahoma City Thunder,C,2,22,1,4,33.3,0,0,0.0,0,0,0.0,2,1,3,1,5,0,1,1,5,6,5,3,4,2.75,2.0,0.6875,0.0,14.1875,8.75,6.1875,4.6875,3
35,Blake Wesley,San Antonio Spurs,G,44,157,14,31,368.4,15,18,525.0,1,10,100.0,3,9,12,25,11,4,12,0,-35,81,56,69,37,140.44982698961937,9.60553633217993,45.0,0.9584775086505191,195.89273356401384,152.42214532871972,198.15570934256056,40.37024221453287,10
36,Bobby Portis,Milwaukee Bucks,F,169,245,71,133,529.4,13,16,530.0,14,34,435.0,15,63,78,20,20,6,15,3,11,267,247,189,98,229.9750692520776,107.81717451523546,10.692520775623269,8.5595567867036,541.5152354570637,504.5844875346261,245.68144044321326,139.73407202216066,10
37,Bogdan Bogdanovic,Atlanta Hawks,SG,150,316,52,127,391.4,20,20,900.0,26,72,353.2,6,32,38,35,16,11,22,3,46,223,188,185,73,446.9382716049382,33.95679012345679,18.623456790123456,21.23456790123457,455.1975308641975,400.2777777777777,534.2777777777777,20.160493827160494,10
38,Bojan Bogdanovic,New York Knicks,SF,143,262,48,120,373.9,24,28,675.0,23,67,323.2,4,29,33,13,24,5,15,2,-81,189,176,156,46,333.4023668639053,26.159763313609467,24.171597633136095,33.09467455621302,451.8520710059172,361.82248520710056,408.0,65.76331360946746,10
39,Bol Bol,Phoenix Suns,C,74,162,33,59,552.0,3,5,200.0,5,19,211.7,12,34,46,5,20,1,3,10,16,125,120,79,51,425.61111111111114,124.7361111111111,2.569444444444444,4.569444444444444,931.4444444444446,947.625,413.125,123.61111111111113,10
40,Bones Hyland,LA Clippers,PG,17,66,8,32,151.8,0,0,0.0,1,16,50.0,1,3,4,15,7,2,6,1,-20,36,21,32,19,26.06122448979592,1.346938775510204,33.775510204081634,0.8367346938775512,40.48979591836735,35.0,39.673469387755105,27.0,6
41,Bradley Beal,Phoenix Suns,SG,198,312,73,144,541.4,31,36,623.3,21,48,530.0,11,30,41,50,19,10,31,1,26,289,239,248,91,1318.9444444444443,65.125,70.625,29.236111111111107,1740.111111111111,1415.5694444444446,1632.736111111111,146.5,10
42,Brandin Podziemski,Golden State Warriors,G,102,301,40,96,399.79999999999995,4,9,133.3,18,43,399.6,15,45,60,48,9,6,16,2,71,210,162,150,108,356.1975308641976,37.21604938271605,50.94444444444444,22.938271604938272,701.7777777777777,482.94444444444446,565.7345679012346,97.4567901234568,10
43,Brandon Boston Jr.,LA Clippers,SG,28,56,11,28,190.5,4,6,200.0,2,6,150.0,3,3,6,1,6,1,0,2,-15,35,34,29,7,105.39999999999999,8.6,0.8500000000000001,1.4000000000000004,164.05,144.0,121.25,13.649999999999999,5
44,Brandon Ingram,New Orleans Pelicans,SF,210,335,77,161,492.6,45,56,694.5,11,38,246.2,8,42,50,63,25,9,35,9,73,323,260,273,113,476.4,48.84444444444445,19.444444444444443,13.400000000000002,608.111111111111,700.7111111111112,403.7111111111111,48.37777777777778,10
45,Brandon Miller,Charlotte Hornets,F,179,351,69,155,460.5,14,16,550.0,27,70,395.2,8,42,50,26,24,13,27,5,-15,255,229,205,76,322.54938271604937,51.51234567901235,24.401234567901234,10.277777777777779,550.253086419753,534.1111111111111,350.7777777777777,63.82716049382716,10
46,Brandon Williams,Dallas Mavericks,G,5,19,1,7,33.3,3,3,100.0,0,1,0.0,1,1,2,4,1,0,1,0,-12,11,7,9,6,18.0,3.0000000000000004,3.0,0.0,29.999999999999993,15.666666666666668,29.0,9.333333333333336,3
47,Braxton Key,Denver Nuggets,F,2,6,1,1,100.0,0,1,0.0,0,0,0.0,1,1,2,0,1,0,0,0,2,4,4,2,2,2.25,1.0,0.0,0.0,6.25,6.25,2.25,1.0,1
48,Brice Sensabaugh,Utah Jazz,F,48,124,17,37,302.5,5,5,200.0,9,22,320.0,3,16,19,5,13,1,10,0,-27,72,67,53,24,95.32,109.08000000000001,3.52,3.67,395.5200000000001,376.08,102.68,124.67999999999998,7
49,Brook Lopez,Milwaukee Bucks,C,95,286,33,87,341.4,9,12,350.0,20,59,314.7,11,35,46,18,18,6,8,21,125,159,141,113,64,235.9765625,72.6640625,17.7265625,19.9140625,450.4140625,399.125,262.5,115.15625,10
50,Bruce Brown,Toronto Raptors,SF,78,238,29,68,397.2,18,18,700.0,2,17,100.0,6,25,31,23,17,4,7,1,-65,132,109,101,54,175.77777777777777,42.111111111111114,24.37777777777778,2.0,376.0,261.5777777777778,268.9111111111111,87.77777777777779,10
51,Bruno Fernando,Atlanta Hawks,PF,68,185,29,49,595.8,10,14,375.0,0,0,0.0,21,33,54,10,29,8,10,9,-10,132,122,78,64,80.0,110.59171597633136,14.059171597633137,0.0,149.32544378698225,150.74556213017752,94.36686390532545,108.86390532544378,10
52,Bryce McGowens,Charlotte Hornets,G,57,161,18,37,330.8,16,20,491.7,5,15,180.0,3,21,24,9,14,6,4,3,-18,90,81,66,33,216.5,27.06122448979592,5.0,6.70408163265306,357.2755102040816,356.98979591836735,222.5,26.346938775510203,10
53,Buddy Hield,Philadelphia 76ers,SG,142,321,51,121,417.7,7,7,300.0,33,76,448.9,5,27,32,50,27,11,16,3,-42,224,174,192,82,260.4598337950139,12.08864265927978,64.6814404432133,12.19667590027701,541.0581717451523,309.14127423822714,511.4016620498615,57.74515235457064,10
54,CJ McCollum,New Orleans Pelicans,SG,167,292,63,151,391.8,10,12,241.7,31,83,353.6,4,40,44,37,19,6,10,4,27,248,211,204,81,693.0,23.111111111111107,40.644444444444446,23.0,1072.0,884.1111111111111,875.2444444444444,69.4,10
55,Cade Cunningham,Detroit Pistons,PG,214,313,79,168,465.8,32,37,618.9,24,54,366.2,7,41,48,75,22,5,26,6,-21,337,262,289,123,549.1020408163265,26.244897959183675,32.5,31.47959183673469,646.5,654.0,561.6020408163265,38.74489795918367,10
56,Caleb Houstan,Orlando Magic,G,30,91,10,20,211.1,0,0,0.0,10,19,244.4,2,9,11,2,8,2,2,2,11,43,41,32,13,126.0,25.861111111111114,1.25,14.0,239.4444444444445,226.86111111111117,130.25,35.44444444444445,4
57,Caleb Martin,Miami Heat,SF,112,289,40,83,477.4,13,15,560.0,19,41,459.6,13,36,49,19,20,7,14,7,72,180,161,131,68,226.97777777777776,63.800000000000004,10.91111111111111,19.400000000000002,442.0,461.5777777777778,229.8,52.31111111111111,10
58,Cam Reddish,Los Angeles Lakers,SF,8,52,3,8,83.3,0,0,0.0,2,4,100.0,3,4,7,0,4,2,1,0,8,15,15,8,7,14.0,1.6875,0.0,0.75,22.6875,22.6875,14.0,1.6875,3
59,Cam Thomas,Brooklyn Nets,SG,198,328,70,178,374.6,35,39,903.4,23,63,344.5,7,29,36,38,25,12,17,0,-59,272,234,236,74,763.1111111111111,42.625,36.5,32.111111111111114,928.7361111111111,784.7361111111111,879.6111111111111,106.625,10
60,Cam Whitmore,Houston Rockets,F,129,198,49,111,427.2,17,24,418.3,14,48,273.1,10,27,37,7,13,4,17,4,-31,173,166,136,44,223.00000000000003,56.37777777777777,2.111111111111111,12.577777777777778,343.0,350.4444444444444,223.24444444444444,50.8,10
61,Cameron Johnson,Brooklyn Nets,SF,130,248,42,96,410.8,22,26,571.7,24,62,370.9,7,28,35,21,21,10,10,5,-34,186,165,151,56,590.792899408284,61.69822485207101,18.928994082840237,36.437869822485204,802.3313609467457,689.2840236686391,702.4674556213018,82.0,10
62,Cameron Payne,Philadelphia 76ers,PG,98,188,36,88,395.5,11,12,400.0,15,43,286.2,4,12,16,29,16,3,8,1,1,143,114,127,45,300.0,26.475308641975307,51.34567901234568,18.5,410.27777777777777,377.58641975308643,327.5679012345679,82.94444444444446,10
63,Caris LeVert,Cleveland Cavaliers,SG,107,285,41,109,389.5,13,16,383.3,12,43,274.5,8,43,51,67,22,6,17,8,26,225,158,174,118,152.27777777777777,72.77777777777779,117.80864197530866,7.604938271604938,693.7901234567902,373.61111111111114,380.2716049382716,282.7716049382716,10
64,Cason Wallace,Oklahoma City Thunder,G,53,172,21,45,464.1,1,3,100.0,10,27,375.0,9,17,26,12,6,12,3,4,44,91,79,65,38,130.94444444444443,19.438271604938272,9.80864197530864,10.123456790123457,260.94444444444446,223.34567901234567,154.01234567901236,43.77777777777778,10
65,Cedi Osman,San Antonio Spurs,SF,42,148,16,35,390.0,2,2,100.0,8,21,283.3,4,20,24,18,10,6,9,0,-31,84,66,60,42,111.74394463667821,22.5121107266436,20.048442906574397,7.017301038062284,109.4809688581315,161.96539792387543,79.21107266435986,22.60899653979239,10
66,Charlie Brown Jr.,New York Knicks,G,3,27,1,5,20.0,0,0,0.0,1,3,33.3,1,1,2,0,4,0,0,1,-6,5,5,3,2,5.625,2.5,0.0,0.625,15.625,15.625,5.625,2.5,2
67,Chet Holmgren,Oklahoma City Thunder,PF,189,312,68,117,575.5,37,42,876.7,16,43,294.1,20,71,91,28,24,6,16,23,55,308,280,217,119,284.0864197530865,77.44444444444444,43.660493827160494,21.23456790123457,588.5,404.9382716049382,459.6111111111111,129.14197530864197,10
68,Chimezie Metu,Phoenix Suns,PF,4,15,2,4,50.0,0,0,0.0,0,0,0.0,1,3,4,1,1,2,3,0,-7,9,8,5,5,10.0,4.0,0.625,0.0,34.625,26.0,15.625,7.625,2
69,Chris Boucher,Toronto Raptors,PF,33,48,12,16,360.0,7,9,250.0,2,6,150.0,4,14,18,1,6,1,4,2,8,52,51,34,19,60.13888888888889,12.13888888888889,0.8055555555555557,1.2222222222222223,132.80555555555554,118.0,70.0,17.888888888888886,5
70,Chris Duarte,Sacramento Kings,SG,39,106,14,29,275.0,1,1,100.0,10,21,266.7,5,13,18,3,6,5,0,3,0,60,57,42,21,231.75,13.984375,1.734375,11.734375,320.4375,303.359375,248.109375,16.4375,7
71,Chris Livingston,Milwaukee Bucks,F,0,6,0,2,0.0,0,0,0.0,0,2,0.0,0,1,1,1,4,0,1,0,-10,2,1,1,2,0.0,0.0625,0.5625,0.0,1.0,0.0625,0.5625,1.0,1
72,Chris Paul,Golden State Warriors,PG,41,113,14,35,194.2,3,4,75.0,10,23,200.0,1,16,17,33,6,13,7,0,0,91,58,74,50,75.47222222222223,3.4722222222222223,10.0,6.0,63.0,101.0,48.80555555555556,2.138888888888888,5
73,Christian Braun,Denver Nuggets,G,63,218,23,57,429.0,12,20,358.3,5,20,216.7,13,27,40,12,20,10,6,8,8,115,103,75,52,137.04444444444445,50.400000000000006,13.777777777777779,2.511111111111111,248.1111111111111,272.77777777777777,121.84444444444445,54.711111111111116,10
74,Christian Wood,Los Angeles Lakers,F,59,133,22,51,477.0,11,14,450.0,4,19,225.0,6,28,34,6,12,5,5,2,-14,99,93,65,40,152.9,54.39999999999999,4.3999999999999995,2.4000000000000004,304.9,284.1,156.5,76.0,10
75,Chuma Okeke,Orlando Magic,PF,0,19,0,2,0.0,0,0,0.0,0,2,0.0,0,1,1,1,2,1,0,0,-3,2,1,1,2,0.75,0.7200000000000002,0.8300000000000001,0.030000000000000006,0.7200000000000001,1.0699999999999998,0.88,1.0699999999999998,3
76,Clint Capela,Atlanta Hawks,C,98,224,42,80,521.4,14,21,525.0,0,0,0.0,41,57,98,13,23,3,11,10,4,209,196,111,111,147.40277777777777,74.40277777777777,12.11111111111111,0.0,437.6111111111111,388.5,193.125,89.90277777777777,10
77,Coby White,Chicago Bulls,PG,210,404,72,172,421.7,36,41,813.3,30,85,341.9,7,44,51,58,23,9,19,2,-34,319,261,268,109,653.840830449827,32.95847750865052,74.04152249134947,42.86505190311419,737.4221453287198,696.5986159169549,653.5086505190311,148.15570934256056,10
78,Cody Martin,Charlotte Hornets,SF,69,285,28,76,367.2,6,7,250.0,7,30,228.2,6,44,50,42,15,11,20,7,-28,161,119,111,92,119.44444444444446,25.111111111111107,68.97777777777779,3.4444444444444446,210.51111111111112,123.0,199.84444444444446,101.2,10
79,Cody Zeller,New Orleans Pelicans,C,5,26,2,5,100.0,1,2,50.0,0,0,0.0,3,8,11,1,3,2,3,0,11,17,16,6,12,3.6122448979591835,2.795918367346939,0.8775510204081631,0.0,7.0,9.30612244897959,2.6530612244897958,2.3265306122448974,4
80,Colby Jones,Sacramento Kings,G,2,7,1,3,33.3,0,0,0.0,0,0,0.0,0,3,3,1,1,0,0,0,0,6,5,3,4,1.0,1.0,0.25,0.0,6.25,4.0,2.25,2.25,1
81,Cole Anthony,Orlando Magic,PG,105,219,43,99,435.4,10,13,583.3,9,32,298.3,4,35,39,27,23,10,11,6,19,171,144,132,66,165.30470914127423,37.02216066481994,50.878116343490305,7.166204986149584,236.0360110803324,125.82825484764544,299.4958448753463,63.91689750692521,10
82,Cole Swider,Miami Heat,F,2,11,0,4,0.0,2,2,100.0,0,4,0.0,0,2,2,1,0,0,3,0,-8,5,4,3,3,2.0,0.0,0.5,0.0,4.5,2.0,4.5,0.5,2
83,Collin Gillespie,Denver Nuggets,G,30,64,11,20,197.8,1,3,50.0,7,11,200.0,0,7,7,7,6,5,5,0,8,44,37,37,14,157.84,3.24,7.24,9.24,242.96,167.15999999999997,231.16,12.96,4
84,Collin Sexton,Utah Jazz,PG,220,298,72,143,491.2,52,63,735.6,24,50,406.8,6,19,25,58,16,14,20,3,-4,303,245,278,83,344.86419753086415,26.623456790123456,53.882716049382715,22.401234567901234,603.716049382716,440.6975308641976,486.94444444444446,101.44444444444444,10
85,Corey Kispert,Washington Wizards,SF,124,248,45,107,403.8,12,17,408.3,22,61,348.5,3,27,30,24,21,7,18,3,-84,178,154,148,54,464.5397923875433,20.865051903114185,54.449826989619375,20.048442906574394,857.3148788927335,552.892733564014,730.5467128027682,113.73010380622839,10
86,Cory Joseph,Golden State Warriors,PG,13,33,5,10,150.0,0,0,0.0,3,7,116.7,1,3,4,5,4,0,1,0,-6,22,17,18,9,20.666666666666664,0.6666666666666666,0.6666666666666666,2.0,12.666666666666666,18.666666666666664,14.0,2.0,3
87,Craig Jr. Porter,Cleveland Cavaliers,G,23,45,10,20,208.3,3,3,200.0,0,2,0.0,3,7,10,7,3,2,2,0,-6,40,33,30,17,102.39999999999998,10.8,4.450000000000001,0.0,178.45,160.4,118.45000000000002,17.25,5
88,D'Angelo Russell,Los Angeles Lakers,PG,185,349,67,144,467.9,21,27,660.0,30,75,364.4,3,37,40,62,21,11,23,4,4,287,225,247,102,224.94444444444446,57.73456790123456,167.80864197530866,18.49382716049383,408.179012345679,278.53086419753083,218.82716049382717,361.3086419753088,10
89,D.J. Carton,Toronto Raptors,G,8,31,2,7,83.3,3,4,150.0,1,4,50.0,2,1,3,3,1,1,1,0,-30,14,11,11,6,8.666666666666668,2.0,2.0,0.6666666666666667,8.666666666666666,2.6666666666666665,18.666666666666668,0.0,3
90,Daishen Nix,Minnesota Timberwolves,SG,5,5,2,3,66.7,0,0,0.0,1,2,50.0,0,0,0,0,1,1,0,0,6,5,5,5,0,2.25,0.0,0.25,0.0625,1.0,2.25,1.0,0.25,1
91,Dalano Banton,Portland Trail Blazers,G,113,198,42,99,393.1,19,30,505.0,10,33,263.3,13,26,39,22,14,5,13,4,-39,174,152,135,61,378.67346938775506,58.673469387755105,29.846938775510203,8.204081632653061,843.4795918367347,648.6938775510204,544.9897959183673,116.98979591836735,10
92,Dalen Terry,Chicago Bulls,F,27,107,11,23,398.3,2,4,100.0,3,10,183.3,5,13,18,15,17,8,2,0,2,60,45,42,33,40.36,24.09,6.25,2.01,101.96,94.81,47.21,30.64,9
93,Damian Jones,Cleveland Cavaliers,C,9,26,3,5,150.0,3,3,100.0,0,0,0.0,3,5,8,1,3,0,2,4,-15,18,17,10,9,29.6530612244898,18.448979591836732,0.5918367346938775,0.0,100.0,94.87755102040818,32.734693877551024,21.081632653061224,2
94,Damian Lillard,Milwaukee Bucks,PG,220,331,70,172,410.4,48,50,955.0,32,85,385.5,4,45,49,62,23,9,31,2,97,331,269,282,111,488.3114186851211,75.31833910034602,50.68512110726643,9.667820069204152,697.1522491349481,613.2837370242215,522.159169550173,176.0242214532872,10
95,Daniel Gafford,Dallas Mavericks,C,90,172,38,56,507.90000000000003,14,21,390.0,0,0,0.0,26,45,71,8,23,6,9,14,-22,169,161,98,79,440.84444444444443,205.8,8.0,0.0,1256.2444444444445,1122.111111111111,511.3777777777778,277.40000000000003,10
96,Daniel Theis,LA Clippers,C,59,168,26,48,477.4,3,4,150.0,4,14,275.0,10,41,51,10,18,1,7,6,16,120,110,69,61,89.88775510204081,146.98979591836735,6.459183673469388,2.408163265306122,404.05102040816325,340.2040816326531,127.69387755102042,179.48979591836732,10
97,Danilo Gallinari,Milwaukee Bucks,PF,29,115,6,25,266.6,16,17,388.9,1,13,50.0,6,9,15,12,13,3,5,2,-42,56,44,41,27,142.90277777777777,10.569444444444446,13.61111111111111,1.902777777777778,195.6111111111111,166.44444444444446,170.125,26.125,10
98,Dante Exum,Dallas Mavericks,G,13,56,3,8,170.0,6,8,300.0,1,2,100.0,0,7,7,8,5,1,1,0,6,28,20,21,15,6.75,4.75,14.0,0.75,62.0,22.0,32.75,32.75,4
99,Danuel House Jr.,Philadelphia 76ers,SF,26,96,7,17,166.7,11,11,400.0,1,8,33.3,4,8,12,6,10,3,1,1,-25,44,38,32,18,22.8,11.2,6.800000000000001,0.8000000000000002,26.8,35.2,21.2,11.200000000000001,5
100,Dario Saric,Golden State Warriors,PF,28,112,12,37,298.3,2,3,100.0,2,21,83.3,7,17,24,19,8,0,12,1,-23,71,52,47,43,53.382716049382715,22.401234567901234,13.61111111111111,1.777777777777778,113.49382716049384,79.29012345679011,68.84567901234568,54.75308641975308,10
101,Darius Garland,Cleveland Cavaliers,PG,177,359,59,151,391.2,22,28,636.7,37,83,430.6,3,21,24,72,22,12,27,0,27,273,201,249,96,349.6648199445983,27.51246537396122,48.83102493074792,57.51523545706371,488.5013850415513,528.4182825484766,327.00554016620504,59.0858725761773,10
